Company Name,State,Rating,Date,Time,Url
Underground Pizza,NY 10004,5.9,4/17/17,2:00,https://onebite.app/restaurant/underground-pizza-new-york-ny-6253466f/review/44b486cf-c8f4-4a97-8080-5cf327957bc2
Justino's Pizzeria,NY 10004,7.4,4/14/17,2:00,https://onebite.app/restaurant/justinos-pizzeria-new-york-ny-519dcc55/review/16ca7915-a849-46e6-9ffe-b5cec87d9591
Highline Pizza,NY 10001,1.7,4/12/17,2:00,https://onebite.app/restaurant/highline-pizza-new-york-ny-04e8d9b1/review/956a5190-870b-4795-a781-4b8d2152a4c8
Luigi's Gourmet Grill,NY 10019,8.1,4/11/17,4:00,https://onebite.app/restaurant/luigis-gourmet-grill-new-york-ny-da8be6d6/review/7273b2cf-f5b6-40bd-8679-f09561f4b0b7
Mariella Pizza,NY 10019,3.7,4/10/17,2:00,https://onebite.app/restaurant/mariella-pizza-new-york-ny-cdc84f36/review/982ae329-63bf-4415-9b3f-f341da7d8597
Pizza Hut,GA 30907,0.0,4/8/17,2:00,https://onebite.app/restaurant/pizza-hut-augusta-ga-da57fd44/review/a2d13605-cae3-42af-9ad9-ec6f94f8bca0
Pizza Joint,GA 30901,6.6,4/5/17,2:00,https://onebite.app/restaurant/pizza-joint-augusta-ga-986cb3d7/review/b46a5afd-5056-490a-ba15-a570cc59ee84
Rose's Pizza,NY 10119,8.1,4/3/17,2:00,https://onebite.app/restaurant/roses-pizza-new-york-ny-16b263f4/review/809c9796-90fd-47a9-8425-69dbfa3ebe04
Coppola's East,NY 10016,4.2,3/31/17,2:00,https://onebite.app/restaurant/coppolas-east-new-york-ny-c61ec536/review/4c77aa1a-e35a-4733-b0d4-dd590a100cb1
Patrizia's Pizza and Pasta,NY 10016,7.9,3/29/17,2:00,https://onebite.app/restaurant/patrizias-pizza-and-pasta-new-york-ny-5edc11de/review/4f4a4b53-2cc2-4e1c-adbc-dab41fc59fef
XS Nightclub,NV 89109,7.8,3/27/17,2:00,https://onebite.app/restaurant/xs-nightclub-las-vegas-nv-96a56f8a/review/e13eb66c-d80d-4769-9950-cbb72d264292
Secret Pizza,NV 89109,3.4,3/23/17,2:00,https://onebite.app/restaurant/secret-pizza-las-vegas-nv-be776678/review/a592f1f0-be88-4ee7-8d7f-254456ac23ae
Slice,NY 10011,6.2,3/21/17,2:00,https://onebite.app/restaurant/slice-new-york-ny-3290ea29/review/8488379b-61e7-45c5-a1d7-f76c76a50f01
Previti Pizza,NY 10168,4.9,3/20/17,2:00,https://onebite.app/restaurant/previti-pizza-new-york-ny-46b96507/review/00a43e52-f2b6-49fb-9dbb-c245998d4636
Aperitivo Pizza Bar,NY 10017,6.8,3/17/17,2:00,https://onebite.app/restaurant/aperitivo-pizza-bar-new-york-ny-e1d134b8/review/fd8441ca-516b-4070-a4f0-29c253015626
Don Giovanni Ristorante,NY 10011,4.6,3/15/17,2:00,https://onebite.app/restaurant/don-giovanni-ristorante-new-york-ny-314cc39c/review/688b1fd2-3f8f-44a3-a032-04cdf43391a0
Champion Pizza,NY 10012,8.1,3/14/17,2:00,https://onebite.app/restaurant/champion-pizza-new-york-ny-c7b57232/review/42cccc4e-3bb3-4a5a-9214-5b97d0d3fe0a
Pisa Pizza,NY 10003,8.1,3/13/17,2:00,https://onebite.app/restaurant/pisa-pizza-new-york-ny-9660c6cd/review/a457ac7b-674a-4ed8-8041-10b72cfeb9bd
Brunetti Pizza,NY 10014,8.2,3/9/17,1:00,https://onebite.app/restaurant/brunetti-pizza-new-york-ny-05b6cb1b/review/e3692998-165d-42f8-a9f0-35b5556e4902
Grimaldi's Pizzeria,NY 11201,8.0,3/8/17,1:00,https://onebite.app/restaurant/grimaldis-pizzeria-brooklyn-ny-6acf564f/review/2889efda-40bd-4eab-abda-b1775edacea2
Pizza Mercato,NY 10003,2.1,3/7/17,1:00,https://onebite.app/restaurant/pizza-mercato-new-york-ny-2d846662/review/fa6e5dbe-a900-447f-abad-1ccee3c1d87b
Juliana's Pizza,NY 11201,6.9,3/6/17,1:00,https://onebite.app/restaurant/julianas-pizza-brooklyn-ny-e71fa103/review/51747601-883a-4e12-aee3-28e5ce8be0f2
Fox's Pizza Den,WV 25311,1.2,3/3/17,1:00,https://onebite.app/restaurant/foxs-pizza-den-charleston-wv-d5aa4a68/review/46336043-f33f-4e28-a458-7599fa4d2e62
Ignazio's,NY 11201,8.7,3/2/17,1:00,https://onebite.app/restaurant/ignazios-brooklyn-ny-c37255d5/review/54b1e7ea-84ae-4f1e-962c-ebd79821f9db
L & B Spumoni Gardens,NY 11223,7.4,3/1/17,1:00,https://onebite.app/restaurant/l-and-b-spumoni-gardens-brooklyn-ny-197f4c96/review/2cd24cc6-7df2-47b5-b43c-e0b4e312bcac
Di Fara Pizza,NY 11230,9.4,2/28/17,1:00,https://onebite.app/restaurant/di-fara-pizza-brooklyn-ny-0961ba29/review/85b30820-d917-4e5e-be27-c62e7f5d2b94
Belmora Pizza & Restaurant,NY 10022,6.4,2/27/17,1:00,https://onebite.app/restaurant/belmora-pizza-and-restaurant-new-york-ny-8d7c3fec/review/800a670a-93f3-4bd5-bf9d-8f3eb94ca1c5
Pizza By Certé,NY 10019,6.6,2/23/17,1:00,https://onebite.app/restaurant/pizza-by-certe-new-york-ny-5ff53d91/review/c8523149-457b-47b7-887d-208b775f6ac7
My Pie Pizzeria Romana,NY 10022,4.3,2/22/17,1:00,https://onebite.app/restaurant/my-pie-pizzeria-romana-new-york-ny-ec4a739f/review/8e0d7977-5642-4a58-9551-83bd32643d1a
Pizza Da Solo,NY 10022,7.8,2/15/17,1:00,https://onebite.app/restaurant/pizza-da-solo-new-york-ny-6db398d9/review/a4e57f52-d5ec-4cf3-8161-714f59d8d8e2
Teresa's Brick Oven Pizza & Cafe,NY 10019,7.3,2/14/17,1:00,https://onebite.app/restaurant/teresas-brick-oven-pizza-and-cafe-new-york-ny-37d13d6a/review/6ca29bea-9cba-4a24-99e1-ed14b10cd315
Royal Pizza,NY 10016,7.5,2/13/17,1:00,https://onebite.app/restaurant/royal-pizza-new-york-ny-f9b09014/review/7adb2ae2-96c8-4a07-819e-95de45f5a333
Harry's Italian Pizza Bar,NY 10112,7.3,2/9/17,1:00,https://onebite.app/restaurant/harrys-italian-pizza-bar-new-york-ny-1998fbce/review/2749658c-a331-418f-ae27-87be157d5705
Kiss My Slice,NY 10018,6.3,2/8/17,1:00,https://onebite.app/restaurant/kiss-my-slice-new-york-ny-14e9cc8f/review/27fac1bb-0ec5-4b1b-b5db-fe19b0a05723
Sparky's Pizzeria and Grill,TN 38305,7.2,1/27/17,1:00,https://onebite.app/restaurant/sparkys-pizzeria-and-grill-jackson-tn-99136ced/review/a5a23a1d-5532-4cc1-988a-e5bfd7abaa40
D Napoli Pizza,NY 10022,5.2,1/26/17,1:00,https://onebite.app/restaurant/d-napoli-pizza-new-york-ny-2159127c/review/f242282f-7cd5-4d7f-9828-90302668ca9d
Cassiano's Pizza,NY 10022,6.6,1/24/17,1:00,https://onebite.app/restaurant/cassianos-pizza-new-york-ny-5aed8167/review/b64f8816-c09e-473d-aaf4-5e6df25cb0f7
Uncle Paul's Pizza,NY 10017,5.1,1/23/17,1:00,https://onebite.app/restaurant/uncle-pauls-pizza-new-york-ny-e2ff98a7/review/27670be6-a52b-43a4-b9cd-964962660079
Gotham Pizza,NY 10011,6.9,1/20/17,1:00,https://onebite.app/restaurant/gotham-pizza-new-york-ny-c171de36/review/4f1953b9-2887-4eb5-91ea-6b3eaeb4d8a5
Luigi's Pizza,NY 10019,8.4,1/19/17,1:00,https://onebite.app/restaurant/luigis-pizza-new-york-ny-7105d6b2/review/3b30c7b0-6294-49cb-86e8-c59e35f20b9f
Giuseppe's Pizza,NY 10016,6.2,1/18/17,1:00,https://onebite.app/restaurant/giuseppes-pizza-new-york-ny-3d813d6f/review/a5940803-7a13-43af-be64-476845ed21d3
Pazza Notte,NY 10019,4.8,1/17/17,1:00,https://onebite.app/restaurant/pazza-notte-new-york-ny-36fdcc45/review/45435ede-e011-4f12-92ca-bcfb791fa9d0
Angelo's Coal Oven Pizzeria,NY 10019,9.3,1/16/17,1:00,https://onebite.app/restaurant/angelos-coal-oven-pizzeria-new-york-ny-05db77be/review/eadfcd2c-07c1-49cf-91b7-bceaaf1738bd
Bella Vita Pizzeria,NY 10019,5.8,1/13/17,1:00,https://onebite.app/restaurant/bella-vita-pizzeria-new-york-ny-f70754da/review/1b173402-ce52-4e43-8a35-3eabb25303ec
PizzArte,NY 10019,8.1,1/12/17,1:00,https://onebite.app/restaurant/pizzarte-new-york-ny-58211c86/review/63b9e9dc-d2f4-4bf5-9f35-9cad09e7a4bc
Pizzeria Trentatre,NY 10016,6.4,1/11/17,1:00,https://onebite.app/restaurant/pizzeria-trentatre-new-york-ny-4fc0fe4b/review/68204d32-9029-413b-9f1a-1e371f7fb4d8
Little Gio's Pizza,NY 10009,5.9,1/10/17,1:00,https://onebite.app/restaurant/little-gios-pizza-new-york-ny-bdc1d48d/review/713cce84-b855-4e6a-9694-58ec2ba29d55
Rosario's Pizza,NY 10002,5.1,1/9/17,1:00,https://onebite.app/restaurant/rosarios-pizza-new-york-ny-2ed9ef80/review/b1717088-5665-4954-b4fe-2115125cb378
Proto's Pizza,NY 10003,7.2,1/6/17,1:00,https://onebite.app/restaurant/protos-pizza-new-york-ny-ddeca4d2/review/35a2a3b0-de71-4760-9342-3e6426ef0faf
Pizza Italia,NY 10011,4.2,1/5/17,1:00,https://onebite.app/restaurant/pizza-italia-new-york-ny-5516a201/review/52006dbf-15dd-478b-8fbb-2848433b9b00
Joe's Pizza,NY 10011,7.8,1/4/17,12:0,https://onebite.app/restaurant/joes-pizza-new-york-ny-150047e0/review/d7ec4308-8f4e-42e7-9997-a228fafc4238
Café Muse,NY 10001,0.0,1/3/17,1:00,https://onebite.app/restaurant/cafe-muse-new-york-ny-691ec2b7/review/660e9a8e-68e8-4518-a7a9-41c6874356e6
Mike's Pizza,NY 10010,7.7,12/22/16,1:00,https://onebite.app/restaurant/mikes-pizza-new-york-ny-487a1b04/review/f1e1dfdc-7b92-464d-9500-2e7de662f0fe
Prince Street Pizza,NY 10012,8.6,12/21/16,1:00,https://onebite.app/restaurant/prince-street-pizza-new-york-ny-7b97c660/review/bcd19cf4-3ecc-4cfd-91c3-70e90e574976
Nick's Pizza Bar,NY 10016,6.9,12/20/16,1:00,https://onebite.app/restaurant/nicks-pizza-bar-new-york-ny-3139cce3/review/0eff15a4-5585-4396-9cb3-bd7841f2f6ed
La Bellezza,NY 10017,7.8,12/19/16,1:00,https://onebite.app/restaurant/la-bellezza-new-york-ny-ca1374f0/review/05d8aaca-e5ae-4200-bdd2-b86e13c394d8
Denino's Greenwich Village,NY 10012,9.0,12/16/16,1:00,https://onebite.app/restaurant/deninos-greenwich-village-new-york-ny-c4f9532c/review/657add5b-31cf-408e-a78f-961e15b1034d
Rocky's Number II,NY 10016,2.8,12/15/16,1:00,https://onebite.app/restaurant/rockys-number-ii-new-york-ny-c0b1c1c7/review/55b803d5-aec2-46b7-b774-25bc4c4214aa
Garlic New York Pizza Bar,NY 10016,6.8,12/14/16,1:00,https://onebite.app/restaurant/garlic-new-york-pizza-bar-new-york-ny-1e169946/review/c32d24d3-d6b5-41a6-a306-16d8f54632bd
Pronto Pizza,NY 10036,4.2,12/13/16,1:00,https://onebite.app/restaurant/pronto-pizza-new-york-ny-b90905d8/review/3d18969f-3485-4ab9-9e91-c52c7038dfed
Artichoke Basille's Pizza,NY 10011,7.9,12/12/16,1:00,https://onebite.app/restaurant/artichoke-basilles-pizza-new-york-ny-3d83e92b/review/530e00f7-dd5f-4468-ae17-6f8716361920
Gaslight Pizzeria,NY 10014,4.9,12/9/16,1:00,https://onebite.app/restaurant/gaslight-pizzeria-new-york-ny-0e270d4b/review/f887b508-9322-4333-8de9-80575d8f4c5d
Stella's Pizza,NY 10011,6.2,12/8/16,1:00,https://onebite.app/restaurant/stellas-pizza-new-york-ny-3ffc7236/review/cad4bf30-90e4-4743-acdd-ebe2f7265582
Filaga Pizzeria,NY 10011,7.4,12/7/16,1:00,https://onebite.app/restaurant/filaga-pizzeria-new-york-ny-dc367dcd/review/0c0ba5c1-b87b-47ae-8bd6-cfb9408840b0
Abitino's Pizzeria,NY 10018,5.8,12/6/16,1:00,https://onebite.app/restaurant/abitinos-pizzeria-new-york-ny-0680291c/review/02e719a7-c673-4862-938f-6cfb18bbc1e2
Lombardi's Pizza,NY 10012,6.2,12/5/16,1:00,https://onebite.app/restaurant/lombardis-pizza-new-york-ny-a89a90ea/review/647054bb-344b-4c8a-b950-1c4e30d51a82
Famous Original Ray's Pizza,NY 10011,6.2,12/1/16,1:00,https://onebite.app/restaurant/famous-original-rays-pizza-new-york-ny-6377a83f/review/ef43bfdb-54a2-4f62-95a4-1dcd00e3b8b8
Cavallo's Pizzeria,NY 10001,7.4,11/30/16,1:00,https://onebite.app/restaurant/cavallos-pizzeria-new-york-ny-25fab051/review/54d96f09-c0ec-498f-9207-6116dcbf6910
Obicà Mozzarella Bar Pizza e Cucina,NY 10010,6.8,11/29/16,1:00,https://onebite.app/restaurant/obica-mozzarella-bar-pizza-e-cucina-new-york-ny-fda425b1/review/90bdc0b1-06ac-431a-885f-84058fb987ca
Lunetta Pizza & Restaurant,NY 10010,8.1,11/28/16,1:00,https://onebite.app/restaurant/lunetta-pizza-and-restaurant-new-york-ny-91673e35/review/2f1752fa-aaf8-4a68-9d3c-2ae063ef177d
Florian,NY 10003,7.4,11/28/16,1:00,https://onebite.app/restaurant/florian-new-york-ny-2b374323/review/9ffa5c59-418f-42b4-88b4-fb398cec59ea
99 Cent Best & Fresh Pizza,NY 10001,4.8,11/18/16,1:00,https://onebite.app/restaurant/99-cent-best-and-fresh-pizza-new-york-ny-037e9099/review/6f6fd131-d63f-4efd-ab60-aec8c4196f40
Dirty Water Dough,MA 02116,7.1,11/17/16,1:00,https://onebite.app/restaurant/dirty-water-dough-boston-ma-9fba1168/review/fcff0d7f-8ada-4d43-8811-c64294b94dcb
Ribalta Pizza,NY 10003,3.2,11/16/16,1:00,https://onebite.app/restaurant/ribalta-pizza-new-york-ny-cf21990c/review/5b31fabb-7eba-4cfc-82ef-bd23a519ef15
Pie By The Pound,NY 10003,7.6,11/15/16,1:00,https://onebite.app/restaurant/pie-by-the-pound-new-york-ny-444954ab/review/52368062-6c78-426c-9de0-73b5f91b67f5
Blaze Fast Fire'd Pizza,CA 90015,0.0,11/14/16,1:00,https://onebite.app/restaurant/blaze-fast-fired-pizza-los-angeles-ca-3329fc67/review/7438681e-97a8-47ab-9c80-ce395cd05450
Ciro's Pizzeria & Beerhouse,CA 92101,7.4,11/11/16,1:00,https://onebite.app/restaurant/ciros-pizzeria-and-beerhouse-san-diego-ca-3cb91c9a/review/e67123d6-8ad8-4f5f-81ba-b478e9be0cee
John's of Bleecker Street,NY 10014,9.3,11/9/16,1:00,https://onebite.app/restaurant/johns-of-bleecker-street-new-york-ny-bfdeea60/review/0826c5be-81e3-441c-b261-66dfaacb9ae9
Brick Oven Pizza 33,NY 10016,8.2,11/8/16,1:00,https://onebite.app/restaurant/brick-oven-pizza-33-new-york-ny-975f8a96/review/2b5b1493-63dd-4fd5-b5e5-85fba81b9491
Libretto's Pizzeria,NY 10016,3.9,11/8/16,1:00,https://onebite.app/restaurant/librettos-pizzeria-new-york-ny-5c9ee037/review/bd3a7d98-10e6-4291-9aad-83f612a67454
Manhattan Pizzeria,CA 90266,5.4,11/7/16,1:00,https://onebite.app/restaurant/manhattan-pizzeria-manhattan-beach-ca-5315d851/review/cf56b513-dcbb-4af9-a0b4-3fb2c7f12c0c
East Village Pizza,NY 10003,8.0,11/6/16,1:00,https://onebite.app/restaurant/east-village-pizza-new-york-ny-6d65f78e/review/88717c27-7c4c-4983-a8f1-a2f5f7551885
Vinny Vincenz,NY 10003,8.4,11/6/16,1:00,https://onebite.app/restaurant/vinny-vincenz-new-york-ny-d68a7e7e/review/d2b0addc-a5dc-4a00-8729-11a1418fa214
Iggy's Pizzeria,NY 10003,6.2,11/6/16,1:00,https://onebite.app/restaurant/iggys-pizzeria-new-york-ny-63944b67/review/b3acd7be-c331-41f9-a250-c6fe9732cb85
Bleecker Street Pizza,NY 10014,6.9,11/4/16,2:00,https://onebite.app/restaurant/bleecker-street-pizza-new-york-ny-92fb2101/review/b2c16ab9-be4d-4704-af5e-4b397452cb68
Two Boots West Village,NY 10014,6.6,11/3/16,2:00,https://onebite.app/restaurant/two-boots-west-village-new-york-ny-c92dc4e2/review/accd8457-b98f-4a77-a2c3-1899c7ec9d03
Rivoli Pizza,NY 10014,7.8,11/3/16,2:00,https://onebite.app/restaurant/rivoli-pizza-new-york-ny-a7f6b2e0/review/e065d3ff-b073-4ab5-a0b0-9363f26e2686
Rocky's Pizza 14th St,NY 10014,1.4,11/2/16,1:10,https://onebite.app/restaurant/rockys-pizza-14th-st-new-york-ny-40f06d84/review/f1dbee6a-ec9d-466d-9c32-aa07cfd6d5a1
Grimaldi's,NY 10010,7.9,10/31/16,2:00,https://onebite.app/restaurant/grimaldis-new-york-ny-2b1ba5e4/review/ed42792a-8ea9-41a7-a078-6c8cfe254871
J's Pizza,NY 10011,6.8,10/28/16,2:00,https://onebite.app/restaurant/js-pizza-new-york-ny-ab690d15/review/9e7cc357-888a-4a2a-a8c9-eea9aaa85535
Pick & Pay Gyro & Pizza,NY 10010,1.2,10/27/16,2:00,https://onebite.app/restaurant/pick-and-pay-gyro-and-pizza-new-york-ny-a741b39e/review/8dffebf3-6adf-41b0-b7fa-1cfdc42c3e7c
Dough Boys Pizza,NY 10016,4.8,10/26/16,2:00,https://onebite.app/restaurant/dough-boys-pizza-new-york-ny-b38b3c5b/review/df54a1c1-eeb2-40f5-bae1-d5559eabc5da
Pastafina Pizza,NY 10016,7.9,10/25/16,2:00,https://onebite.app/restaurant/pastafina-pizza-new-york-ny-d2cc11d9/review/b986c208-e9e7-41fa-b894-fd7dcd253d0f
Rosa's Pizza,NY 10011,4.8,10/24/16,2:00,https://onebite.app/restaurant/rosas-pizza-new-york-ny-0d53ad71/review/55dda4ec-1ae3-4ca3-96ed-79e11db7c8bd
Otto Enoteca Pizzeria,NY 10003,5.4,10/24/16,12:0,https://onebite.app/restaurant/otto-enoteca-pizzeria-new-york-ny-d6d9c3e6/review/6e631fbd-a826-487f-90be-a00248b34edc
DJ Pizza,NY 10016,6.8,10/20/16,2:00,https://onebite.app/restaurant/dj-pizza-new-york-ny-db66f395/review/8c473407-7048-44e6-a278-740ca863050e
Famous Famiglia Pizzeria,NY 10001,7.4,10/19/16,2:00,https://onebite.app/restaurant/famous-famiglia-pizzeria-new-york-ny-0fb734f3/review/55478e7c-e5c7-4c3f-bbe3-2bcfea1d396f
Lazzara's Pizza,NY 10018,9.3,10/14/16,2:00,https://onebite.app/restaurant/lazzaras-pizza-new-york-ny-a788827f/review/7beca0b6-b408-4df8-b4e2-5f7ca176c1b0
Pizza Paradise,NY 10011,7.8,10/12/16,2:00,https://onebite.app/restaurant/pizza-paradise-new-york-ny-20e633c2/review/ead1d352-0f7c-4af6-ae74-a5a1638dbe01
Frank's Pizza,NY 10010,3.8,10/11/16,2:00,https://onebite.app/restaurant/franks-pizza-new-york-ny-0ce3906c/review/05388376-9d79-4fc4-8b5d-e415c4ff7355
Catfish Biff's Pizza & Subs,OH 43201,1.2,10/10/16,2:00,https://onebite.app/restaurant/catfish-biffs-pizza-and-subs-columbus-oh-ec9f054b/review/f34d956b-1f6d-4e9c-bc93-86125e7ba769
Dante's Inferno,OH 44115,0.0,10/10/16,2:00,https://onebite.app/restaurant/dantes-inferno-cleveland-oh-e6bc46b0/review/e0ea54ad-2997-428b-b992-976b06fd0e59
PN Wood Fired Pizza,NY 10001,6.8,10/5/16,2:00,https://onebite.app/restaurant/pn-wood-fired-pizza-new-york-ny-c4e88d81/review/f6234879-6991-4847-9fd7-75c3a9fb800b
Rocco's Pizza Joint,NY 10011,8.2,10/4/16,2:00,https://onebite.app/restaurant/roccos-pizza-joint-new-york-ny-fdda6e3c/review/01b1abed-fd62-498d-9acc-24248fbf05c7
La Pizza & La Pasta at Eataly Flatiron,NY 10010,8.0,10/3/16,2:00,https://onebite.app/restaurant/la-pizza-and-la-pasta-at-eataly-flatiron-new-york-ny-60c6f2fe/review/55785174-0b3e-4b38-972b-ef35d70cb31a
Roberta's,NY 11206,8.0,9/27/16,2:00,https://onebite.app/restaurant/robertas-brooklyn-ny-1680f6bb/review/78b1129d-cf0a-4456-885a-10a0a0942de4
Don Pepi Pizza,NY 10001,3.9,9/26/16,2:00,https://onebite.app/restaurant/don-pepi-pizza-new-york-ny-7ec82a34/review/bec1de9c-af65-44d4-a7e2-f8de6c7beee9
Tappo,NY 10010,7.3,9/19/16,2:00,https://onebite.app/restaurant/tappo-new-york-ny-3caff6f0/review/50dbbd50-ad5c-4d1d-8c9a-c171f72d6c14
Cafe Rustico II,NY 10016,6.2,9/16/16,2:00,https://onebite.app/restaurant/cafe-rustico-ii-new-york-ny-efc8d247/review/53a64926-e35b-458e-8852-ba6b3102f068
Chelsea Pizza 23,NY 10011,5.9,9/15/16,2:00,https://onebite.app/restaurant/chelsea-pizza-23-new-york-ny-07520918/review/a8176825-3169-4a73-8a7e-c3e6dfe0038b
Bella Napoli,NY 10016,8.5,9/13/16,12:0,https://onebite.app/restaurant/bella-napoli-new-york-ny-7a91a0a7/review/a087c64a-994d-4820-84ee-5a590d73d375
Waldy's Wood Fired Pizza & Penne,NY 10001,7.8,9/12/16,2:00,https://onebite.app/restaurant/waldys-wood-fired-pizza-and-penne-new-york-ny-49565023/review/53673cc0-3a42-4b6a-bba0-eaa3b4448e32
Empire Pizza,NY 10001,7.2,9/8/16,2:00,https://onebite.app/restaurant/empire-pizza-new-york-ny-e600cd2d/review/406a04c0-f1e9-4b6c-9fd6-960e03ee9004
2 Bros Pizza,NY 10010,5.9,9/7/16,2:00,https://onebite.app/restaurant/2-bros-pizza-new-york-ny-d5fb976a/review/9fa82a32-d329-476f-b3cb-1b1c38808716
Broadway Pizza,NY 10001,6.4,9/6/16,2:00,https://onebite.app/restaurant/broadway-pizza-new-york-ny-67adcf5b/review/5bb953c6-b99f-470d-b1bc-37ae5f079e14
Pi Pizzeria,MA 02564,8.6,7/18/16,2:00,https://onebite.app/restaurant/pi-pizzeria-nantucket-ma-2897e201/review/f4dec988-d6d5-4762-83a5-611ec4086ad5
NY Pizza Suprema,NY 10001,8.2,6/4/16,3:16,https://onebite.app/restaurant/ny-pizza-suprema-new-york-ny-383f84e6/review/90121370-7fa8-4951-aee2-20925b98dfb2
Home Slice Pizza,TX 78751,5.8,3/26/16,12:0,https://onebite.app/restaurant/home-slice-pizza-austin-tx-dd87540e/review/8d46bd26-f878-4073-9331-219105987127
Acquolina,CA 94133,7.8,2/4/16,12:0,https://onebite.app/restaurant/acquolina-san-francisco-ca-fe54a705/review/480bf7e5-537e-48d3-ad9f-52cb1ce5d36f
Frank Pepe Pizzeria Napoletana - Chestnut Hill,MA 02467,9.4,12/22/15,12:0,https://onebite.app/restaurant/frank-pepe-pizzeria-napoletana-chestnut-hill-chestnut-hill-ma-1bfe71e4/review/6864a72c-5122-497f-bfe3-93fa052549f7
Imperial Pizza,NY 14220,6.8,9/21/15,12:0,https://onebite.app/restaurant/imperial-pizza-buffalo-ny-a3a3f0d7/review/65833208-ca1d-4906-9cab-7a2e40afa28b
Monte's Restaurant,MA 01902,10,8/21/15,12:0,https://onebite.app/restaurant/montes-restaurant-lynn-ma-5c6d4969/review/bc807434-54d5-43df-9c5e-42d826c8e9f8
Poopsie's,MA 02359,7.6,4/21/14,12:0,https://onebite.app/restaurant/poopsies-pembroke-ma-eaff5452/review/fda67ebc-4d05-41c3-9f23-9ef00fe1d4ae
Pope's Italian Restaurant,NY 12866,8.2,9/5/13,12:0,https://onebite.app/restaurant/popes-italian-restaurant-saratoga-springs-ny-a1008d83/review/7debb86e-4560-4773-9c36-c3ff85ce1c19
Steamboat Wharf Pizza,MA 02554,8.0,7/15/13,12:0,https://onebite.app/restaurant/steamboat-wharf-pizza-nantucket-ma-3786a465/review/b86b0834-b250-4460-84c3-a778eb13b3a0
Rosie's Subs and Pizza,MA 02184,9.2,6/12/13,12:0,https://onebite.app/restaurant/rosies-subs-and-pizza-braintree-ma-71053c04/review/405344da-b149-4c68-b339-4ab89f90c3ba
Pushcart Pizzeria,MA 02113,5.8,6/4/13,12:0,https://onebite.app/restaurant/pushcart-pizzeria-boston-ma-b34ab178/review/116bb821-911e-40aa-b091-5999f9c5e4b3
Bianchi's Pizza,MA 02151,8.2,4/9/13,12:0,https://onebite.app/restaurant/bianchis-pizza-revere-ma-d7a381d0/review/fa34195f-1bc4-464a-b3fa-9278483bfaa5
Tony's Place,MA 02132,8.5,4/3/13,12:0,https://onebite.app/restaurant/tonys-place-west-roxbury-ma-370a5057/review/4f738c67-7572-4068-a1ec-f7350471c841
Cape Cod Cafe,MA 02301,8.5,4/2/13,12:0,https://onebite.app/restaurant/cape-cod-cafe-brockton-ma-edfc7c23/review/7e301de3-a312-4777-9bb1-021f9fa4a585
Lynwood Cafe,MA 02368,8.0,3/14/13,2:00,https://onebite.app/restaurant/lynwood-cafe-randolph-ma-2efc86c6/review/3488bda7-503c-42fd-80d0-3cb40159f9a5
Town Spa Pizza,MA 02072,9.0,3/13/13,12:0,https://onebite.app/restaurant/town-spa-pizza-stoughton-ma-16b7b02b/review/50faed78-4ca4-4569-9e51-d30e1576e330
